workYear,education,financeStage,companyLogo,district,companyId,explain,industryField,companyLabelList,positionLables,firstType,formatCreateTime,industryLables,companySize,positionName,jobNature,deliver,totalCount,gradeDescription,companyFullName,createTime,positionId,companyShortName,salary,isSchoolJob,secondType,positionAdvantage
1-3年,大专,上市公司,i/image/M00/01/F9/Cgp3O1Z888SAS4MEAADSkISCS4Q166.png,福田区,70178,,其他,"技能培训,岗位晋升,年底双薪,绩效奖金","助理,实习生,财务,审核",综合职能类,2天前发布,,2000人以上,会计文员,全职,0,461,,Q房网世华地产,2018-05-31 09:18:01,3054889,Q房网,4k-5k,0,财务,"年底双薪,福利好,晋升通道好,周末双休"
1-3年,大专,不需要融资,image1/M00/00/1F/CgYXBlTUWGuAIqTQAABpRn6wioE535.jpg,南山区,16755,,"硬件 ,数据服务","年终分红,绩效奖金,专项奖金,五险一金","财务,税务,统计",综合职能类,2天前发布,,500-2000人,费用会计,全职,0,461,,深圳市华成峰科技有限公司,2018-05-31 08:58:19,4591999,华成峰集团,5k-8k,0,财务,"五险一金,绩效奖金,年终奖,优秀员工奖"
5-10年,大专,A轮,i/image3/M00/35/1E/CgpOIFqngpaAIAMkAABt3N-VZo0665.png,龙岗区,336359,,移动互联网,"节日礼物,帅哥多,美女多,领导好","财务,税务",综合职能类,2018-05-26,,50-150人,会计,全职,0,461,,深圳市橙子兄弟信息科技有限公司,2018-05-26 09:28:20,4362405,小骑手,6k-10k,0,财务,"老板奈斯,发展空间大,工作环境好,项目前景好"
不限,本科,天使轮,i/image/M00/3E/67/CgqKkVd0jIuAULyNAAB3xEsvaus266.JPG,龙岗区,136694,,"教育,企业服务",,,综合职能类,2018-05-21,,15-50人,财务，会计,全职,0,461,,深圳慧智神州文化传媒有限公司,2018-05-21 13:37:33,3683920,慧智神州,5k-10k,0,财务,"人性化管理,挑战大"
1-3年,本科,不需要融资,images/logo_default.png,南山区,194552,,"其他,硬件",,"银行,财务,税务",综合职能类,2018-05-18,"银行,财务,税务",150-500人,海外会计,全职,0,461,,深圳震有科技股份有限公司,2018-05-18 15:02:50,4593609,震有科技,5k-10k,0,财务,"弹性时间,年度体检,六险一金,年终奖金"
不限,大专,未融资,i/image/M00/BE/DF/Cgp3O1jPKXSAEHryAAAhUnxN-qo811.png,福田区,136632,,金融,"年终分红,带薪年假,绩效奖金","财务,税务",综合职能类,3天前发布,,150-500人,会计助理（应届生）,全职,0,461,,深圳市微云盛世科技有限公司,2018-05-30 08:41:19,4411002,深圳市微云盛世科技有限公司,3k-5k,0,财务,发展前景大
3-5年,大专,D轮及以上,i/image/M00/A3/AC/CgqKkViql6KASYy-AAJnn0NIkIg879.png,福田区,172878,,"移动互联网,医疗健康",,,综合职能类,2018-05-21,,500-2000人,会计,全职,0,461,,杭州亿家健康管理有限公司,2018-05-21 13:22:43,4453827,亿家健康,5k-8k,0,财务,"双休,五险一金"
不限,不限,不需要融资,images/logo_default.png,,383608,,企业服务,"""""","财务,税务",综合职能类,2018-05-14,,15-50人,会计助理,全职,0,461,,深圳高通财务管理顾问有限公司,2018-05-14 14:08:24,4564580,高通财务,3K-6K,0,财务,快速提升职业技能，提供晋升平台
1-3年,大专,不需要融资,i/image/M00/45/3D/Cgp3O1eHecGAN7sjAAAJ2JsBtBk455.jpg,龙岗区,139145,,电子商务,"绩效奖金,带薪年假,弹性工作,年度旅游","跨境业务,统计",金融类,2天前发布,,50-150人,外贸财务/电商会计/财务助理,全职,0,461,,深圳市鑫宝瑞科技有限公司,2018-05-31 11:40:47,4373389,鑫宝瑞,5k-8k,0,法务财务,"弹性工作,节日福利,五险,全勤奖"
不限,大专,不需要融资,i/image/M00/23/44/Cgp3O1cXHIqAeaZIAAA0WI9VaCE699.png,南山区,125911,,硬件,,"财务,税务,统计",金融类,2天前发布,,50-150人,会计专员,全职,0,461,,兴天实业（深圳）有限公司,2018-05-31 10:23:19,4314553,兴天实业,4k-7k,0,法务财务,"周末双休,带薪年假,弹性工作"
1-3年,大专,C轮,i/image2/M00/33/D3/CgoB5lpCHjmAEkHtAABLr0j3KB0893.jpg,福田区,69792,,电子商务,"技能培训,带薪年假,绩效奖金,岗位晋升","财务,统计,全盘会计",综合职能类,2018-05-19,,150-500人,总账会计,全职,0,461,,深圳市森泰勒贸易有限公司,2018-05-19 15:00:22,4596728,森泰勒,5k-6k,0,财务,"五险一金,节日福利,带薪年假,专业培训"
3-5年,大专,不需要融资,images/logo_default.png,南山区,386520,,游戏,"""""","财务,税务,统计,审核",综合职能类,1天前发布,,50-150人,会计（深圳面试菲律宾工作）,全职,0,461,,深圳市爱比分科技有限公司,2018-06-01 10:42:29,4587042,爱比分,8k-16k,0,财务,"出国机会,包吃住,双薪,分红"
不限,不限,天使轮,i/image3/M00/49/40/CgpOIFrPCyqAacDqAABdQEZE2c4340.jpg,南山区,171255,,其他,,"财务,税务",综合职能类,2018-05-28,,50-150人,会计（全盘）,全职,0,461,,深圳市前海宜家科技有限公司,2018-05-28 16:25:25,4637736,映家公寓,5k-7k,0,财务,"绩效奖金,双休"
1-3年,本科,未融资,i/image3/M00/15/FC/CgpOIFpyw7qASEOJAACCJ6iqYFc65.jpeg,南山区,21775,,"移动互联网,硬件","朝阳行业,丰厚薪资待遇,年终发车,扁平管理","财务,税务,统计",金融类,2018-05-15,,2000人以上,会计,全职,0,461,,深圳市大疆创新科技有限公司,2018-05-15 14:53:20,4482462,DJI大疆创新,6k-12k,0,法务财务,"公司平台,团队氛围,薪酬福利,发展前景"
3-5年,本科,A轮,i/image/M00/2C/0E/CgpFT1kw1B-AS_gwAABmxECOzNY116.jpg,南山区,209385,,旅游,,"旅游,财务",综合职能类,2018-05-14,"旅游,财务",50-150人,会计,全职,0,461,,杭州智游啦旅游有限公司,2018-05-14 19:23:07,4158717,智游啦,6k-7k,0,财务,"五险一金,带薪年假,工作午餐,午休床"
1-3年,本科,A轮,i/image/M00/34/21/CgpFT1lB9v6ARSTbAABmxECOzNY994.jpg,南山区,197671,,旅游,,"金融,财务,税务",综合职能类,2018-05-14,"金融,财务,税务",50-150人,会计,全职,0,461,,厦门智游啦旅游有限公司,2018-05-14 19:21:33,4158835,智游啦,6k-7k,0,财务,"五险一金,带薪年假,工作午餐,午休床"
1-3年,大专,不需要融资,i/image2/M00/22/3C/CgoB5loUSlCAAxSxAABBMZAGBIQ845.png,南山区,289093,,"移动互联网,金融","""""","银行,旅游,财务,税务,统计",综合职能类,2018-05-09,"银行,旅游,财务,税务,统计",150-500人,全盘会计,全职,0,461,,深圳华岸春天集团有限公司,2018-05-09 14:08:25,4542717,华岸春天,5k-7k,0,财务,"平台好,五天七小时,每天下午茶,氛围好"
1-3年,本科,B轮,i/image/M00/73/04/Cgp3O1gteKCAMVdbAAApNp8Trz8758.png,南山区,107664,,"移动互联网,金融","美女如云,股票期权,高速发展,扁平管理","银行,税务,AR",综合职能类,3天前发布,"银行,税务,AR",150-500人,财务会计/出纳/资金计划,全职,0,461,,岩心科技（深圳）有限公司,2018-05-30 10:27:10,3543382,AKULAKU,5k-9k,0,财务,"项目前景好,成长空间大,团队牛逼,领导赞"
3-5年,大专,天使轮,i/image2/M00/1D/F8/CgotOVoKUoiAFnOJAAAP69f5Q2c959.jpg,南山区,285218,,"移动互联网,O2O","年底双薪,午餐补助,定期体检,轮值福利官",,综合职能类,2018-05-24,,少于15人,全盘会计,全职,0,461,,深圳市一号楼科技发展有限公司,2018-05-24 11:21:53,4620856,1号楼,7k-8k,0,财务,"空间大,氛围好,福利多"
3-5年,大专,天使轮,i/image/M00/07/CA/CgqKkVbOuvGAR245AACzghXZUXA719.jpg,南山区,116412,,"移动互联网,医疗健康","股票期权,专项奖金,带薪年假,交通补助","总账会计,全盘会计",综合职能类,2018-05-16,,15-50人,会计,全职,0,461,,深圳市优苗健康科技有限公司,2018-05-16 15:49:52,3981398,深圳优苗健康科技,5k-8k,0,财务,"发展空间大,公司前景好,工作氛围好,福利好"
1-3年,本科,未融资,i/image3/M00/2D/63/Cgq2xlqfW0qAVDCDAAAQNOLRBvE107.png,南山区,334761,,其他,"""""","旅游,财务,税务,统计",综合职能类,1天前发布,"旅游,财务,税务,统计",500-2000人,往来会计,全职,0,461,,深圳市凯迪仕智能科技有限公司,2018-06-01 08:05:47,4433457,凯迪仕,6k-8k,0,财务,"周末双休,五险一金,定期体检,年底双薪"
1-3年,大专,天使轮,i/image/M00/57/6D/Cgp3O1fPe82AKzkkAAEY8I6eCDU715.png,南山区,108056,,"移动互联网,文化娱乐","股票期权,带薪年假,绩效奖金,交通补助","银行,助理,财务,出纳,税务",综合职能类,2018-05-22,"银行,助理,财务,出纳,税务",15-50人,会计,全职,0,461,,深圳创界网科技有限公司,2018-05-22 21:29:20,4490251,南七道新媒,4k-8k,0,财务,"法定双休,上班不打卡,团队年轻,工作氛围佳"
不限,大专,A轮,i/image/M00/4C/A2/CgqKkVejDgCAI77rAAFZ8sbF5oM354.jpg,南山区,79831,,其他,"领导耐撕,免费三餐,弹性工作,扁平管理","银行,税务,统计",综合职能类,2018-05-22,"银行,税务,统计",50-150人,财务会计,全职,0,461,,深圳市前海思微投资管理有限公司,2018-05-22 16:14:17,4067788,思微,4k-6k,0,财务,"领导耐撕,包餐,双休,萌宠同事"
3-5年,大专,未融资,i/image/M00/55/7C/CgpFT1mC3ZuANfB8AABh0NODI8Y622.jpg,福田区,221262,,电子商务,"专项奖金,年终分红,带薪年假,午餐补助","金融,财务,税务,AR",综合职能类,2018-05-10,"金融,财务,税务,AR",15-50人,会计,全职,0,461,,深圳前海容易配电子商务有限公司,2018-05-10 12:07:51,4549337,容易配,6k-10k,0,财务,"往来,应收应付,结算"
1-3年,本科,不需要融资,i/image/M00/1B/F6/CgpEMlkAXpSAYdJdAAAORNBDCTY349.png,福田区,185109,,"信息安全,硬件","绩效奖金,通讯津贴,交通补助,弹性工作","财务,结算,税务,审计",综合职能类,2018-05-09,,15-50人,会计,全职,0,461,,深圳市金裕环球实业有限公司,2018-05-09 18:10:46,4311486,金裕环球,5K-10K,0,财务,高福利 待遇好 周末双休 朝九晚六
3-5年,本科,上市公司,images/logo_default.png,南山区,370415,,其他,"""""","银行,信息安全,财务,税务,统计",综合职能类,2018-05-23,"银行,信息安全,财务,税务,统计",50-150人,总账会计,全职,0,461,,深圳市超纯环保股份有限公司,2018-05-23 15:53:43,4616410,超纯环保,8k-11k,0,财务,"年底双薪,上市公司,五险一金"
5-10年,本科,未融资,i/image/M00/30/BB/CgqKkVdHoNKAWsoFAABNR-R9ZG8336.png,罗湖区,131799,,"旅游,其他","通讯津贴,带薪年假,定期体检,绩效奖金","银行,财务,税务,统计",职能,2018-05-15,"银行,财务,税务,统计",500-2000人,会计,全职,0,461,,深圳市花样年文化旅游管理有限公司,2018-05-15 09:07:06,2210740,花样年文旅集团,5k-8k,0,财务,"全盘账,晋升机会"
不限,本科,不需要融资,i/image/M00/34/0B/CgpFT1lB42CAGw9xAAANVOIFNwA716.png,南山区,169202,,游戏,"带薪年假,年终分红,绩效奖金,交通补助","游戏,税务,审计,资产",综合职能类,1天前发布,"游戏,税务,审计,资产",150-500人,财务会计,全职,0,461,,深圳市天天爱科技有限公司,2018-06-01 14:58:23,4631191,深圳市天天爱科技有限公司,6k-10k,0,财务,"行业前10,福利待遇好,晋升空间大,带薪年假"
3-5年,本科,A轮,i/image/M00/46/72/CgpEMlld58-AGO0eAAA533xAkcU791.png,南山区,51491,,旅游,"股票期权,带薪年假,绩效奖金,年度旅游","支付,财务,税务",综合职能类,2天前发布,"支付,财务,税务",150-500人,全盘会计,全职,0,461,,深圳马可孛罗科技有限公司,2018-05-31 10:25:21,4186994,PKFARE比客,6k-12k,0,财务,"成长大,海外业务,工作氛围好"
1-3年,本科,未融资,i/image3/M00/50/36/Cgq2xlr21UWAR8QkAAAoSJ9SuNo000.PNG,南山区,335115,,"移动互联网,电子商务",,"电商,税务,AR",综合职能类,2018-05-29,"电商,税务,AR",少于15人,财务会计,全职,0,461,,深圳重德科技有限公司,2018-05-29 17:44:51,4646061,深圳重德科技有限公司,8k-15k,0,财务,"有发展,有未来,有团队,有机会"
应届毕业生,本科,未融资,image1/M00/1E/BE/CgYXBlUvbSmAU9oFAAB0-IwkR3g193.jpg,福田区,48296,,移动互联网,"年底双薪,技能培训,绩效奖金,岗位晋升","出纳,财务,税务,审核",综合职能类,3天前发布,,50-150人,会计助理,全职,0,461,,深圳市远界信息科技有限公司,2018-05-30 09:41:13,4501688,远界信息科技,4k-6k,1,财务,"快速成长,周末双休"
1-3年,大专,未融资,i/image/M00/34/C5/Cgp3O1dWhxuAHYz0AAAhiDlu9Xc417.jpg,龙岗区,133549,,"移动互联网,电子商务","绩效奖金,午餐补助,节日礼物,年度旅游","支付,财务,税务,统计",综合职能类,2018-05-14,"支付,财务,税务,统计",500-2000人,会计,全职,0,461,,深圳市元创时代科技有限公司,2018-05-14 17:41:14,4512386,奥睿科,5k-6k,0,财务,"五险一金,餐补房补,7.5小时"
1-3年,大专,A轮,i/image3/M00/12/B9/Cgq2xlpu8smAfeItAAWYTAdA7kA571.png,南山区,318161,,"移动互联网,生活服务","带薪年假,晚餐补贴,弹性工作,扁平管理","成本,税务,统计",综合职能类,2天前发布,,15-50人,高级财务专员/高级会计专员,全职,0,461,,深圳市万合乾德科技发展有限公司,2018-05-31 11:50:08,4244736,万合乾德,5k-8k,0,财务,"福利佳,周末双休,弹性工作,精英团队"
不限,不限,未融资,images/logo_default.png,福田区,324968,,企业服务,"""""","银行,税务,统计",综合职能类,1天前发布,"银行,税务,统计",150-500人,财务会计助理,全职,0,461,,深圳市佳诺企业管理顾问有限公司福田分公司,2018-06-01 16:54:31,4408025,佳诺集团,2k-3k,0,财务,"五险,法定节假日,员工旅游,节日福利"
1-3年,大专,未融资,image1/M00/1A/61/CgYXBlUbtuWAXqE4AAAhNZ23MWI907.jpg,福田区,12185,,"移动互联网,文化娱乐","绩效奖金,年终分红,年底双薪,五险一金","财务,税务,统计",综合职能类,2018-05-24,,500-2000人,会计文员,全职,0,461,,深圳市蝶讯网科技股份有限公司,2018-05-24 10:53:54,4017254,蝶讯网,4k-5k,0,财务,双休，上市企业
1-3年,大专,未融资,image2/M00/08/0E/CgqLKVYBKx2AEJ52AAAQat4G-qs954.jpg?cc=0.5324647543020546,福田区,97401,,"O2O,其他","专项奖金,带薪年假,年度旅游,五险一金","助理,财务",综合职能类,2018-05-18,,150-500人,开票会计,全职,0,461,,深圳市美隆电子有限公司,2018-05-18 21:14:03,4596008,美隆电子,4K-6K,0,财务,五险一金，年底双薪，包吃住，房补，国外游
1-3年,大专,未融资,i/image3/M00/49/28/CgpOIFrO0cOAHPSHAACZd9XHwUA623.png,南山区,364111,,电子商务,"""""","银行,电商,财务,税务,统计",综合职能类,2018-05-28,"银行,电商,财务,税务,统计",15-50人,全盘会计,全职,0,461,,木兰网(深圳)互联网技术有限公司,2018-05-28 14:23:57,4412856,木兰网,4k-6k,0,财务,"财务全盘,细账和总账,从业资格证,税收工商"
1-3年,大专,未融资,i/image2/M00/26/BA/CgoB5lofn7iAWA7QAAQayoaM5xE317.png,南山区,289583,,"移动互联网,企业服务","带薪年假,绩效奖金,员工宿舍,午餐补助","银行,财务,税务,统计",综合职能类,2018-05-18,"银行,财务,税务,统计",15-50人,会计文员,全职,0,461,,深圳市百盛网络技术有限公司,2018-05-18 14:34:55,3900286,百盛网络,4k-6k,0,财务,"优质平台,学习晋升,年轻团队,扁平化管理"
1-3年,本科,不需要融资,i/image3/M00/38/76/Cgq2xlqqHH-AHoVuAAEGfEd0o0M856.jpg,南山区,87813,,"信息安全,硬件",,"财务,审计",综合职能类,2018-05-16,,50-150人,会计,全职,0,461,,深圳市参数领航科技有限公司,2018-05-16 11:24:35,4501819,深圳市参数领航科技有限公司,5K-8K,0,财务,待遇从优
1-3年,大专,B轮,i/image/M00/A7/30/Cgp3O1itcVeAPnBNAABmDOGJeO8320.png,宝安区,133668,,"电子商务,生活服务","绩效奖金,带薪年假,专项奖金","支付,财务,统计,审核",综合职能类,2018-05-08,"支付,财务,统计,审核",500-2000人,费用会计,全职,0,461,,深圳市自然醒商业连锁有限公司,2018-05-08 17:14:34,4538060,ZINGHOME自然醒,4k-6k,0,财务,"五险,优美办公环,绩效奖金,节日福利"
3-5年,大专,不需要融资,i/image/M00/4C/45/CgpFT1lwEwqAE1yBAAAPuEf2CDY788.jpg,福田区,231820,,电子商务,"年底双薪,绩效奖金,带薪年假,专项奖金","银行,财务,税务,统计",综合职能类,3天前发布,"银行,财务,税务,统计",50-150人,全盘会计,全职,0,461,,深圳市长鹏环球工贸有限公司,2018-05-30 10:38:07,4347020,深圳长鹏,6k-10k,0,财务,"年终双薪,带薪年假,五险一金,员工旅游"
5-10年,大专,天使轮,i/image/M00/6C/0F/CgqKkVgb-_yAZF54AAAxVhKK9-s088.jpg,南山区,155840,,"O2O,移动互联网","带薪年假,交通补助,午餐补助,通讯津贴","银行,理财,财务,税务,AR",综合职能类,2018-05-15,"银行,理财,财务,税务,AR",50-150人,会计/会计主管,全职,0,461,,深圳市易爱特科技有限公司,2018-05-15 14:36:34,2584191,易爱深圳（e@）,8k-10k,0,财务,双休、五险一金、餐费补贴、交通补贴
1-3年,大专,未融资,i/image2/M00/2D/43/CgotOVow66qAdT9MAAAt9vKudvg791.png,宝安区,234758,,其他,,"财务,税务,AR",综合职能类,2018-05-03,,500-2000人,总账会计,全职,0,461,,海日升电器制品（深圳）有限公司,2018-05-03 14:29:45,3919553,海日升电器,4k-6k,0,财务,"工作轻松,大小周制,8小时"
1-3年,本科,未融资,i/image2/M00/2D/9A/CgoB5lox6_OAa_X7AAEWyBozO6c203.jpg,南山区,301568,,移动互联网,"""""","结算,出纳,税务,审计",综合职能类,2018-05-20,,50-150人,财务会计,全职,0,461,,深圳路领软件技术有限公司,2018-05-20 16:56:29,4597543,深圳路领软件有限公司,4K-5K,0,财务,区块链技术有足够的发展空间
1-3年,大专,未融资,i/image/M00/09/82/CgpEMljcckuAXlxaAAE9Q9avtAg283.jpg,南山区,132598,,"文化娱乐,社交网络","带薪年假,朝十晚六,颜值极高,环境高大上",,综合职能类,2天前发布,,50-150人,会计助理,全职,0,461,,深圳市楼氏文化传播有限公司,2018-05-31 10:54:57,4655750,楼氏传播,5k-6k,0,财务,"朝十晚六,周末双休,五险一金,下午茶"
1-3年,本科,不需要融资,i/image3/M00/4A/41/CgpOIFrUgIqARY_EAANXgHiOftk463.jpg,龙岗区,365969,,企业服务,"""""","审计,财务,税务,AR",金融类,2018-05-22,,15-50人,会计主管,全职,0,461,,深圳市华深企业会计代理有限公司,2018-05-22 11:59:14,4429849,深圳市华深企业会计代理有限公司,8k-9k,0,法务财务,"个人专业能,工作经验,专业水平,学历水平"
不限,本科,未融资,i/image3/M00/22/99/CgpOIFqU9OqADQ2vAAA3RJqBOno811.png,龙岗区,328097,,"移动互联网,电子商务","年底双薪,绩效奖金,带薪年假,节日礼物","信息安全,电商,财务,税务,统计",综合职能类,2天前发布,"信息安全,电商,财务,税务,统计",500-2000人,总账会计,全职,0,461,,深圳市亚飞电子商务有限公司,2018-05-31 15:13:37,4435193,亚飞电子,6k-12k,0,财务,"晋升空间大,团队和谐,五险一金,年终奖"
不限,大专,不需要融资,i/image2/M00/50/B1/CgoB5lsRAzaAXj_1AAASgPNh4ag498.png,南山区,69775,,社交网络,"带薪年假,绩效奖金,美女多,五险一金","财务,税务,审核",综合职能类,1天前发布,,500-2000人,结算会计,全职,0,461,,深圳市泉眼网络科技有限公司,2018-06-01 15:12:41,4663536,百灵鸟,5k-8k,0,财务,自由开放
1-3年,本科,A轮,i/image/M00/B3/27/Cgp3O1i8OAaAfaHjAAE0lO08a-Y828.jpg,南山区,111088,,"生活服务,移动互联网","带薪年假,节日礼物,领导好,扁平化管理","理财,财务,税务",综合职能类,1天前发布,"理财,财务,税务",150-500人,全盘会计,全职,0,461,,深圳市合易网络技术有限公司,2018-06-01 09:22:36,4161798,合易网络,7k-10k,0,财务,福利好
3-5年,大专,不需要融资,image1/M00/00/1F/CgYXBlTUWGuAIqTQAABpRn6wioE535.jpg,南山区,16755,,"硬件 ,数据服务","年终分红,绩效奖金,专项奖金,五险一金","财务,统计",综合职能类,2天前发布,,500-2000人,应收兼税务会计,全职,0,461,,深圳市华成峰科技有限公司,2018-05-31 08:58:26,4592088,华成峰集团,6k-9k,0,财务,"五险一金,绩效奖金,年终奖,优秀员工奖"
应届毕业生,本科,C轮,image1/M00/00/66/Cgo8PFTUXWSACW7OAACKSYYZpsc111.png,,41178,,"移动互联网,O2O","技能培训,专项奖金,绩效奖金,扁平管理","支付,银行,财务,融资,资产管理,税务",职能,2018-05-28,"支付,银行,财务,融资,资产管理,税务",500-2000人,会计（深圳）,全职,0,461,,深圳依时货拉拉科技有限公司,2018-05-28 11:24:56,1883228,货拉拉手机打车软件,4k-5k,1,财务,氛围好，老板Nice
1-3年,大专,不需要融资,i/image/M00/5C/9A/Cgp3O1fkfmeAHftDAAAMBM6yb_I173.png,龙华新区,149068,,"电子商务,O2O",,"银行,电商,税务,统计",综合职能类,1天前发布,"银行,电商,税务,统计",150-500人,财务会计,全职,0,461,,深圳市欧普索科技有限公司,2018-06-01 08:39:03,4098532,欧普索,5k-8k,0,财务,"带薪年假,员工旅游,五险合一"
3-5年,大专,天使轮,i/image/M00/6B/7A/CgpFT1mx_0yAPYaCAAAcZOmLGUI035.jpg,南山区,258599,,"移动互联网,O2O","弹性工作,节日礼物,领导好,管理规范","风控,税务,审计,合规",综合职能类,2018-05-28,,15-50人,会计或会计主管,全职,0,461,,深圳市袋袋盈网络技术有限公司,2018-05-28 09:48:13,4260489,袋袋盈,6k-10k,0,财务,"行业前景好,薪酬福利好,公司氛围优,老板有魄力"
1-3年,大专,不需要融资,i/image/M00/37/09/Cgp3O1dfc2qAbxkwAACBD07-Jmg053.jpg,光明新区,118645,,"教育,企业服务","年终分红,通讯津贴,绩效奖金,弹性工作","税务,审核",综合职能类,2018-05-23,,150-500人,财务会计,全职,0,461,,深圳市科略企业管理顾问有限公司西安分公司,2018-05-23 17:19:21,4573508,深圳科略教育集团,4k-5k,0,财务,"环境好,不加班,包吃,五险一金"
不限,大专,未融资,i/image/M00/2F/68/Cgp3O1dDqtqALDSyAAAN9qyFuLA569.png,罗湖区,130984,,"移动互联网,O2O","带薪病假,节日礼物,领导好,五险一金",,金融类,2018-05-11,,50-150人,会计助理,全职,0,461,,深圳市跳舞兰科技有限公司,2018-05-11 17:25:54,1944282,跳舞兰科技,4k-5k,0,法务财务,五险一金、带薪病假、双休
1-3年,本科,B轮,image1/M00/35/D5/Cgo8PFWcw_KAP4awAAAvqBW_ol8845.jpg,南山区,65802,,移动互联网,"技能培训,节日礼物,股票期权,带薪年假",财务,综合职能类,1天前发布,,50-150人,税务会计,全职,0,461,,深圳市乐途宝网络科技有限公司,2018-06-01 09:44:32,4580743,嘟嘟巴士,5k-8k,0,财务,"做五休二,五险一金,弹性工作"
1-3年,本科,A轮,images/logo_default.png,龙华新区,363694,,"电子商务,O2O","""""","财务,税务,AR",综合职能类,2018-05-26,,50-150人,韩语会计,全职,0,461,,深圳市慕晨科技有限公司,2018-05-26 11:43:34,4575728,慕晨,6k-9k,0,财务,"五险一金,包住,带薪年假,团建活动"
3-5年,本科,C轮,i/image/M00/A9/10/Cgp3O1ivnBKAYe03AAAMOTJJ8yc907.jpg,南山区,43807,,移动互联网,"节日礼物,技能培训,专项奖金,股票期权","财务,税务,AR",综合职能类,1天前发布,,500-2000人,会计（海外账务）,全职,0,461,,深圳市智美达科技股份有限公司,2018-06-01 09:16:57,4178833,智美达,10k-15k,0,财务,"即将上市,出国机会,发展空间大,弹性工作"
1-3年,大专,天使轮,i/image3/M00/49/40/CgpOIFrPCyqAacDqAABdQEZE2c4340.jpg,南山区,171255,,其他,,"财务,税务",综合职能类,2018-05-08,,50-150人,会计+绩效,全职,0,461,,深圳市前海宜家科技有限公司,2018-05-08 14:38:42,4535963,映家公寓,6k-7k,0,财务,"早九晚六,周末双休,绩效奖金"
5-10年,大专,A轮,i/image3/M00/22/3F/Cgq2xlqUxjaAN_8vAADsTi8swcM170.jpg,南山区,327866,,O2O、移动互联网,"""""",税务,综合职能类,2018-05-11,,500-2000人,财务会计,全职,0,461,,中汽联(深圳)控股有限公司,2018-05-11 17:51:28,4160327,中汽联,6K-12K,0,财务,万亿汽车后市场，打造百亿企业集团
3-5年,不限,不需要融资,i/image/M00/4E/83/CgpFT1l1jEOAcfr0AAApjJ7WU_Q292.png,南山区,232819,,电子商务,"自主品牌,内部创业,成功案例,科学人才观","财务,结算,税务,审计,成本",综合职能类,2天前发布,,15-50人,总账会计,全职,0,461,,深圳市您时婚礼策划有限公司,2018-05-31 10:55:50,4655763,您时婚礼,8k-10k,0,财务,"扁平化,工作氛围好,大小周,带薪年假"
1-3年,本科,B轮,i/image3/M00/3F/46/CgpOIFqx_lyAI9TUAAAky1eRpoA865.png,南山区,19393,,移动互联网,"知名一线社区,扁平管理,弹性工作制,带薪假N+1","旅游,财务,税务",综合职能类,2018-05-28,"旅游,财务,税务",150-500人,全盘会计,全职,0,461,,深圳聚领威锋科技股份有限公司,2018-05-28 20:17:19,4294555,威锋网,6k-8k,0,财务,"扁平管理,福利完善,互联网项目"
1-3年,大专,未融资,i/image2/M00/4D/0B/CgotOVr7pLKAQ4wXAAAWk01stMg358.gif,南山区,320690,,金融,"""""","金融,财务,审计,税务,统计",综合职能类,1天前发布,"金融,财务,审计,税务,统计",500-2000人,全盘会计,全职,0,461,,深圳大盛启信商务咨询信息有限公司,2018-06-01 08:59:24,4558971,大盛启信,5k-7k,0,财务,"周末双休,节日福利"
3-5年,本科,A轮,images/logo_default.png,南山区,250364,,"移动互联网,数据服务","股票期权,通讯津贴,午餐补助,带薪年假","银行,财务,税务",综合职能类,2018-05-22,"银行,财务,税务",15-50人,总账会计,全职,0,461,,深圳数位科技有限公司,2018-05-22 16:11:58,3752381,数位科技,6k-10k,0,财务,"财务,税务"
1-3年,大专,未融资,i/image2/M00/04/42/CgotOVnDi8aAN40AAAA1as7r2K4063.png,南山区,265035,,"电子商务,金融",,"助理,实习生,财务,税务,AR",综合职能类,2天前发布,,50-150人,会计文员,全职,0,461,,深圳市华南通汽车租赁有限公司,2018-05-31 16:50:13,4531532,华南通,4k-6k,0,财务,"周末双休,五险一金,节日福利"
不限,本科,不需要融资,i/image2/M00/09/84/CgotOVna9siAV85vAAKOOaEiL1o742.png,南山区,110441,,金融,,"金融,财务,税务",综合职能类,2018-05-23,"金融,财务,税务",15-50人,会计/出纳,全职,0,461,,深圳市分享成长投资管理有限公司,2018-05-23 11:17:21,4572624,分享投资,6k-10k,0,财务,"年底双薪,弹性工作,带薪年假"
1年以下,大专,不需要融资,i/image/M00/3E/14/Cgp3O1dzjBGABbyQAAAYRh6PUbg509.png,宝安区,136620,,硬件,"带薪年假,节日礼物,免费班车,年度旅游",财务,综合职能类,2018-05-08,,150-500人,往来会计,全职,0,461,,深圳市隆科电子有限公司,2018-05-08 09:58:53,4492739,隆科电子,5k-6k,0,财务,"五险一金,年终奖,大小周,提供食宿"
5-10年,大专,未融资,image1/M00/00/7C/Cgo8PFTUXcGAJDyUAAA8UG2q7yA226.jpg,宝安区,47907,,金融,"节日礼物,技能培训,绩效奖金,岗位晋升","财务,税务,统计",综合职能类,2018-05-28,,150-500人,会计经理,全职,0,461,,深圳市浩森小额贷款股份有限公司,2018-05-28 14:54:13,4272925,浩森时贷,10k-15k,0,财务,"地铁周边,办公环境好,带薪年假,年终奖金"
